customerID,churn_probability,risk_tier,MonthlyCharges,value_tier,segment,Contract,tenure
6164-HAQTX,0.006625863506094643,Low Risk,53.95,Low Value,Low Risk / Low Value,Two year,71
5583-EJXRD,0.022052061306273796,Low Risk,54.05,Low Value,Low Risk / Low Value,Two year,44
8819-WFGGJ,0.022450182746059175,Low Risk,54.1,Low Value,Low Risk / Low Value,Two year,68
9102-OXKFY,0.014097074757566322,Low Risk,54.15,Low Value,Low Risk / Low Value,Two year,59
5067-WJEUN,0.006731994800263619,Low Risk,54.2,Low Value,Low Risk / Low Value,Two year,67
5010-IPEAQ,0.006178895665128511,Low Risk,54.2,Low Value,Low Risk / Low Value,Two year,67
6034-ZRYCV,0.03222358197908198,Low Risk,54.2,Low Value,Low Risk / Low Value,Two year,72
7191-ADRGF,0.05102312031018506,Low Risk,54.3,Low Value,Low Risk / Low Value,Two year,44
7253-UVNDW,0.013411349556964703,Low Risk,54.35,Low Value,Low Risk / Low Value,Two year,46
7688-AWMDX,0.0035317031240105555,Low Risk,54.5,Low Value,Low Risk / Low Value,Two year,71
5256-SKJGO,0.027174013686126156,Low Risk,54.6,Low Value,Low Risk / Low Value,Two year,64
3745-HRPHI,0.01502999370155168,Low Risk,54.65,Low Value,Low Risk / Low Value,Two year,66
1716-LSAMB,0.009368404091023155,Low Risk,54.65,Low Value,Low Risk / Low Value,Two year,45
8208-EUMTE,0.057788713016798166,Low Risk,54.85,Low Value,Low Risk / Low Value,Two year,16
6522-OIQSX,0.02110942259183578,Low Risk,54.95,Low Value,Low Risk / Low Value,Two year,69
1335-MXCSE,0.011314933252170789,Low Risk,55.25,Low Value,Low Risk / Low Value,Two year,55
3057-VJJQE,0.027758406332269538,Low Risk,55.25,Low Value,Low Risk / Low Value,Two year,35
4992-LTJNE,0.005604856683638396,Low Risk,55.3,Low Value,Low Risk / Low Value,Two year,72
6348-SNFUS,0.007450956816537928,Low Risk,55.45,Low Value,Low Risk / Low Value,Two year,72
4859-ZSRDZ,0.026726138532207816,Low Risk,55.5,Low Value,Low Risk / Low Value,Two year,58
6177-PEVRA,0.010644429683461075,Low Risk,55.5,Low Value,Low Risk / Low Value,Two year,48
1821-BUCWY,0.035175805481067884,Low Risk,55.65,Low Value,Low Risk / Low Value,Two year,30
2314-TNDJQ,0.004944612202637975,Low Risk,55.65,Low Value,Low Risk / Low Value,Two year,72
1371-DWPAZ,0.0903664366655957,Low Risk,56.05,Low Value,Low Risk / Low Value,Two year,0
1209-VFFOC,0.008900679956185015,Low Risk,56.4,Low Value,Low Risk / Low Value,Two year,68
8169-SAEJD,0.015371307378374074,Low Risk,56.55,Low Value,Low Risk / Low Value,Two year,69
0230-WEQUW,0.011482076838635395,Low Risk,56.6,Low Value,Low Risk / Low Value,Two year,66
7771-ZONAT,0.09814898962475571,Low Risk,56.75,Low Value,Low Risk / Low Value,Two year,22
8165-CBKXO,0.023315387262947927,Low Risk,56.75,Low Value,Low Risk / Low Value,Two year,66
5095-ETBRJ,0.006197175429875997,Low Risk,56.8,Low Value,Low Risk / Low Value,Two year,55
3474-BAFSJ,0.03176436389362623,Low Risk,57.5,Low Value,Low Risk / Low Value,Two year,57
3400-ESFUW,0.005321851876930159,Low Risk,57.55,Low Value,Low Risk / Low Value,Two year,55
0214-JHPFW,0.01391682464086393,Low Risk,57.8,Low Value,Low Risk / Low Value,Two year,70
9795-SHUHB,0.004637986425634377,Low Risk,58.2,Low Value,Low Risk / Low Value,Two year,66
0114-IGABW,0.013468501959741577,Low Risk,58.25,Low Value,Low Risk / Low Value,Two year,71
1837-YQUCE,0.016265494494442374,Low Risk,58.35,Low Value,Low Risk / Low Value,Two year,70
6504-VBLFL,0.011476170058480542,Low Risk,58.6,Low Value,Low Risk / Low Value,Two year,55
6614-YOLAC,0.007704638820232151,Low Risk,58.65,Low Value,Low Risk / Low Value,Two year,71
5762-TJXGK,0.038486046622959305,Low Risk,58.75,Low Value,Low Risk / Low Value,Two year,52
9359-JANWS,0.004600648969651369,Low Risk,58.9,Low Value,Low Risk / Low Value,Two year,65
9995-HOTOH,0.020458883220754388,Low Risk,59.0,Low Value,Low Risk / Low Value,Two year,63
0412-UCCNP,0.013497375225495765,Low Risk,59.2,Low Value,Low Risk / Low Value,Two year,55
1459-QNFQT,0.009361873709757057,Low Risk,59.5,Low Value,Low Risk / Low Value,Two year,70
4854-SSLTN,0.0419722153503993,Low Risk,59.5,Low Value,Low Risk / Low Value,Two year,2
6681-ZSEXG,0.015144507734192953,Low Risk,59.5,Low Value,Low Risk / Low Value,Two year,56
4111-BNXIF,0.02665617073262245,Low Risk,59.55,Low Value,Low Risk / Low Value,Two year,67
4664-NJCMS,0.047948017664839214,Low Risk,59.55,Low Value,Low Risk / Low Value,Two year,33
7025-WCBNE,0.020474563245221986,Low Risk,59.6,Low Value,Low Risk / Low Value,Two year,47
7596-ZYWBB,0.005663824444240337,Low Risk,59.6,Low Value,Low Risk / Low Value,Two year,65
4500-HKANN,0.035304256645997456,Low Risk,59.7,Low Value,Low Risk / Low Value,Two year,23
0774-RMNUW,0.007931007282488587,Low Risk,59.7,Low Value,Low Risk / Low Value,Two year,71
7633-MVPUY,0.011437818881125226,Low Risk,59.75,Low Value,Low Risk / Low Value,Two year,57
7306-YDSOI,0.00605443982523449,Low Risk,59.75,Low Value,Low Risk / Low Value,Two year,69
6762-QVYJO,0.015385977676955325,Low Risk,59.75,Low Value,Low Risk / Low Value,Two year,58
8232-CTLKO,0.014752163160046464,Low Risk,59.75,Low Value,Low Risk / Low Value,Two year,66
7921-BEPCI,0.006171940659126204,Low Risk,59.75,Low Value,Low Risk / Low Value,Two year,72
1972-XMUWV,0.01192563871691477,Low Risk,59.8,Low Value,Low Risk / Low Value,Two year,65
8510-TMWYB,0.021727493730410562,Low Risk,59.8,Low Value,Low Risk / Low Value,Two year,54
7018-FPXHH,0.010622674735884026,Low Risk,59.8,Low Value,Low Risk / Low Value,Two year,56
7131-ZQZNK,0.0131336803502863,Low Risk,59.85,Low Value,Low Risk / Low Value,Two year,60
9372-TXXPS,0.005210120898465585,Low Risk,59.85,Low Value,Low Risk / Low Value,Two year,60
5792-JALQC,0.019114728547815277,Low Risk,59.85,Low Value,Low Risk / Low Value,Two year,52
3638-WEABW,0.014444483421991849,Low Risk,59.9,Low Value,Low Risk / Low Value,Two year,58
8316-BBQAY,0.012664913569913835,Low Risk,59.95,Low Value,Low Risk / Low Value,Two year,65
9880-TDQAC,0.020915058373317624,Low Risk,60.0,Low Value,Low Risk / Low Value,Two year,72
8106-GWQOK,0.04587123334466123,Low Risk,60.0,Low Value,Low Risk / Low Value,Two year,38
4194-FJARJ,0.009008849989153812,Low Risk,60.0,Low Value,Low Risk / Low Value,Two year,54
3397-AVTKU,0.05035311945166372,Low Risk,60.0,Low Value,Low Risk / Low Value,Two year,43
8571-ZCMCX,0.036558200378234255,Low Risk,60.0,Low Value,Low Risk / Low Value,Two year,47
8626-PTQGE,0.014356686259005302,Low Risk,60.05,Low Value,Low Risk / Low Value,Two year,69
9888-ZCUMM,0.016763884085612746,Low Risk,60.05,Low Value,Low Risk / Low Value,Two year,64
0440-EKDCF,0.00896336990008011,Low Risk,60.15,Low Value,Low Risk / Low Value,Two year,62
8039-EQPIM,0.011078285815554182,Low Risk,60.25,Low Value,Low Risk / Low Value,Two year,69
8181-YHCMF,0.012092319136254408,Low Risk,60.3,Low Value,Low Risk / Low Value,Two year,68
6695-FRVEC,0.005302955147655543,Low Risk,60.4,Low Value,Low Risk / Low Value,Two year,67
3399-BMLVW,0.005989979444132938,Low Risk,60.5,Low Value,Low Risk / Low Value,Two year,51
7139-JZFVG,0.006381979169628149,Low Risk,60.5,Low Value,Low Risk / Low Value,Two year,60
5862-BRIXZ,0.04015503379910621,Low Risk,60.75,Low Value,Low Risk / Low Value,Two year,46
6549-BTYPG,0.018906300688310673,Low Risk,60.8,Low Value,Low Risk / Low Value,Two year,60
7722-VJRQD,0.009196186096229578,Low Risk,60.95,Low Value,Low Risk / Low Value,Two year,72
6603-YRDCJ,0.02013742170101865,Low Risk,61.05,Low Value,Low Risk / Low Value,Two year,33
5993-JSUWV,0.008252822384340889,Low Risk,61.15,Low Value,Low Risk / Low Value,Two year,66
0336-KXKFK,0.013109529411964206,Low Risk,61.2,Low Value,Low Risk / Low Value,Two year,72
5181-OABFK,0.009419459670205514,Low Risk,61.3,Low Value,Low Risk / Low Value,Two year,56
5317-FLPJF,0.019326780107692815,Low Risk,61.35,Low Value,Low Risk / Low Value,Two year,66
4012-YCFAI,0.00720578381784276,Low Risk,61.35,Low Value,Low Risk / Low Value,Two year,60
1699-UOTXU,0.009785908680834435,Low Risk,61.4,Low Value,Low Risk / Low Value,Two year,60
3911-RSNHI,0.017285451722184545,Low Risk,61.4,Low Value,Low Risk / Low Value,Two year,71
9220-CXRSC,0.004316377391127392,Low Risk,61.4,Low Value,Low Risk / Low Value,Two year,69
9715-SBVSU,0.06986218356085404,Low Risk,61.4,Low Value,Low Risk / Low Value,Two year,14
6023-GSSXW,0.012577084857429803,Low Risk,61.45,Low Value,Low Risk / Low Value,Two year,69
5338-YHWYT,0.010343523656998905,Low Risk,61.45,Low Value,Low Risk / Low Value,Two year,37
4891-NLUBA,0.024214047170079148,Low Risk,61.45,Low Value,Low Risk / Low Value,Two year,61
2775-SEFEE,0.0875320165097072,Low Risk,61.9,Low Value,Low Risk / Low Value,Two year,0
1194-BHJYC,0.02074203399431261,Low Risk,62.15,Low Value,Low Risk / Low Value,Two year,61
8404-VIOMB,0.01704898645624903,Low Risk,62.5,Low Value,Low Risk / Low Value,Two year,66
3563-SVYLG,0.00326156845118732,Low Risk,62.65,Low Value,Low Risk / Low Value,Two year,68
0513-RBGPE,0.021902309696023886,Low Risk,62.8,Low Value,Low Risk / Low Value,Two year,37
2274-XUATA,0.017013952102159436,Low Risk,63.1,Low Value,Low Risk / Low Value,Two year,72
4568-KNYWR,0.01797159387962356,Low Risk,63.25,Low Value,Low Risk / Low Value,Two year,52
1525-LNLOJ,0.020825633909491006,Low Risk,63.3,Low Value,Low Risk / Low Value,Two year,66
0757-WCUUZ,0.02169788712687505,Low Risk,63.35,Low Value,Low Risk / Low Value,Two year,54
6505-OZNPG,0.14286156784890158,Low Risk,63.4,Low Value,Low Risk / Low Value,Two year,6
9786-YWNHU,0.004066687011074475,Low Risk,63.55,Low Value,Low Risk / Low Value,Two year,63
4967-WPNCF,0.012800742519581298,Low Risk,63.7,Low Value,Low Risk / Low Value,Two year,72
7771-CFQRQ,0.015217806867258796,Low Risk,63.8,Low Value,Low Risk / Low Value,Two year,47
0301-FIDRB,0.011978108099669779,Low Risk,63.8,Low Value,Low Risk / Low Value,Two year,72
6203-HBZPA,0.018701402421101243,Low Risk,63.9,Low Value,Low Risk / Low Value,Two year,52
8619-IJNDK,0.002840924223294195,Low Risk,64.05,Low Value,Low Risk / Low Value,Two year,71
3308-JSGML,0.027779600199808418,Low Risk,64.05,Low Value,Low Risk / Low Value,Two year,59
9281-CEDRU,0.007742727381768184,Low Risk,64.1,Low Value,Low Risk / Low Value,Two year,68
2954-PIBKO,0.006336954407972128,Low Risk,64.15,Low Value,Low Risk / Low Value,Two year,69
3174-AKMAS,0.023599334040001033,Low Risk,64.2,Low Value,Low Risk / Low Value,Two year,46
6371-NZYEG,0.048619976959220906,Low Risk,64.25,Low Value,Low Risk / Low Value,Two year,16
0361-HJRDX,0.010901661732487343,Low Risk,64.35,Low Value,Low Risk / Low Value,Two year,68
1904-WAJAA,0.046935310262979583,Low Risk,64.35,Low Value,Low Risk / Low Value,Two year,24
7860-KSUGX,0.005193582286669583,Low Risk,64.45,Low Value,Low Risk / Low Value,Two year,72
4139-DETXS,0.008061737159262755,Low Risk,64.45,Low Value,Low Risk / Low Value,Two year,72
5456-ITGIC,0.015090535126740523,Low Risk,64.45,Low Value,Low Risk / Low Value,Two year,72
2535-PBCGC,0.010415420694689304,Low Risk,64.55,Low Value,Low Risk / Low Value,Two year,70
2451-YMUXS,0.009602371088853123,Low Risk,64.55,Low Value,Low Risk / Low Value,Two year,67
6166-YIPFO,0.018484880964168702,Low Risk,64.7,Low Value,Low Risk / Low Value,Two year,72
9018-PCIOK,0.024224924091298703,Low Risk,64.75,Low Value,Low Risk / Low Value,Two year,55
9499-XPZXM,0.0049686100844609365,Low Risk,64.75,Low Value,Low Risk / Low Value,Two year,72
8204-YJCLA,0.014457176640947277,Low Risk,64.8,Low Value,Low Risk / Low Value,Two year,72
5275-PMFUT,0.010690851085528138,Low Risk,64.8,Low Value,Low Risk / Low Value,Two year,72
5614-DNZCE,0.007875721737703806,Low Risk,64.9,Low Value,Low Risk / Low Value,Two year,58
8590-YFFQO,0.003401694008827167,Low Risk,64.95,Low Value,Low Risk / Low Value,Two year,70
4334-HOWRP,0.014552601158241823,Low Risk,64.95,Low Value,Low Risk / Low Value,Two year,72
4381-MHQDC,0.017592898686254695,Low Risk,65.0,Low Value,Low Risk / Low Value,Two year,47
9242-TKFSV,0.010748542639557565,Low Risk,65.1,Low Value,Low Risk / Low Value,Two year,72
1221-GHZEP,0.01001653448285919,Low Risk,65.1,Low Value,Low Risk / Low Value,Two year,62
2176-OSJUV,0.004926143709235231,Low Risk,65.15,Low Value,Low Risk / Low Value,Two year,71
7781-HVGMK,0.011075424163999007,Low Risk,65.2,Low Value,Low Risk / Low Value,Two year,72
9443-JUBUO,0.009878383431134058,Low Risk,65.25,Low Value,Low Risk / Low Value,Two year,72
3512-IZIKN,0.005649786844932106,Low Risk,65.3,Low Value,Low Risk / Low Value,Two year,70
7054-DMVAS,0.01776210514654568,Low Risk,65.3,Low Value,Low Risk / Low Value,Two year,54
6115-ZTBFQ,0.01034757836268116,Low Risk,65.5,Low Value,Low Risk / Low Value,Two year,72
8792-AOROI,0.05681708050301009,Low Risk,65.5,Low Value,Low Risk / Low Value,Two year,8
4079-WWQQQ,0.013750235615622075,Low Risk,65.55,Low Value,Low Risk / Low Value,Two year,72
6625-IUTTT,0.008824914355393879,Low Risk,65.55,Low Value,Low Risk / Low Value,Two year,67
8908-NMQTX,0.012791117614100072,Low Risk,65.6,Low Value,Low Risk / Low Value,Two year,72
7349-ALMUX,0.012648627507997204,Low Risk,65.6,Low Value,Low Risk / Low Value,Two year,37
4102-HLENU,0.007407223593658737,Low Risk,65.65,Low Value,Low Risk / Low Value,Two year,67
2160-GPFXD,0.010310230979770428,Low Risk,65.65,Low Value,Low Risk / Low Value,Two year,54
5360-XGYAZ,0.011295755106963826,Low Risk,65.65,Low Value,Low Risk / Low Value,Two year,72
6374-AFWOX,0.008884069180936332,Low Risk,65.65,Low Value,Low Risk / Low Value,Two year,46
0769-MURVM,0.008010860148781064,Low Risk,65.7,Low Value,Low Risk / Low Value,Two year,72
0531-XBKMM,0.005128977698111701,Low Risk,65.7,Low Value,Low Risk / Low Value,Two year,66
7113-HIPFI,0.0033009361623503376,Low Risk,65.85,Low Value,Low Risk / Low Value,Two year,66
9769-TSBZE,0.006568981238110368,Low Risk,66.0,Low Value,Low Risk / Low Value,Two year,70
0420-TXVSG,0.010672303081532126,Low Risk,66.1,Low Value,Low Risk / Low Value,Two year,66
2676-SSLTO,0.032814585975359224,Low Risk,66.15,Low Value,Low Risk / Low Value,Two year,49
4254-QPEDE,0.01833135358383722,Low Risk,66.25,Low Value,Low Risk / Low Value,Two year,52
8338-QIUNR,0.005925827463593641,Low Risk,66.5,Low Value,Low Risk / Low Value,Two year,72
4615-PIVVU,0.02170484692010302,Low Risk,66.5,Low Value,Low Risk / Low Value,Two year,42
7399-QHBJS,0.003744383177203404,Low Risk,66.75,Low Value,Low Risk / Low Value,Two year,72
1266-NZYUI,0.004599623496983971,Low Risk,66.85,Low Value,Low Risk / Low Value,Two year,72
5176-OLSKT,0.00821862477475229,Low Risk,66.9,Low Value,Low Risk / Low Value,Two year,66
8990-YOZLV,0.007118408695467696,Low Risk,66.9,Low Value,Low Risk / Low Value,Two year,69
5115-GZDEL,0.007240249962521716,Low Risk,67.2,Low Value,Low Risk / Low Value,Two year,72
3796-ENZGF,0.012393020169602306,Low Risk,67.25,Low Value,Low Risk / Low Value,Two year,63
9755-JHNMN,0.008495777899350613,Low Risk,67.4,Low Value,Low Risk / Low Value,Two year,49
9871-ELEYA,0.01838986960912267,Low Risk,67.65,Low Value,Low Risk / Low Value,Two year,34
5803-NQJZO,0.0066936339215849915,Low Risk,67.8,Low Value,Low Risk / Low Value,Two year,72
9993-LHIEB,0.00558587400760603,Low Risk,67.85,Low Value,Low Risk / Low Value,Two year,67
5208-FVQKB,0.004883491717745795,Low Risk,67.95,Low Value,Low Risk / Low Value,Two year,70
6897-RWMUB,0.006409826642409112,Low Risk,68.05,Low Value,Low Risk / Low Value,Two year,61
6087-YPWHO,0.004496600316862297,Low Risk,68.15,Low Value,Low Risk / Low Value,Two year,72
5840-NVDCG,0.03416886825536284,Low Risk,68.25,Low Value,Low Risk / Low Value,Two year,16
2845-KDHVX,0.012821273430508005,Low Risk,68.3,Low Value,Low Risk / Low Value,Two year,64
7169-YWAMK,0.004099685294449532,Low Risk,68.4,Low Value,Low Risk / Low Value,Two year,72
8039-ACLPL,0.005408320033690285,Low Risk,68.75,Low Value,Low Risk / Low Value,Two year,72
3948-KXDUF,0.005969369956624237,Low Risk,68.75,Low Value,Low Risk / Low Value,Two year,66
4915-BFSXL,0.008798243358628024,Low Risk,68.95,Low Value,Low Risk / Low Value,Two year,70
1303-SRDOK,0.04602116704168624,Low Risk,69.05,Low Value,Low Risk / Low Value,Two year,55
3280-MRDOF,0.07546177069971303,Low Risk,69.1,Low Value,Low Risk / Low Value,Two year,30
8221-HVAYI,0.021538243559566767,Low Risk,69.15,Low Value,Low Risk / Low Value,Two year,35
9489-DEDVP,0.01118738575563867,Low Risk,69.2,Low Value,Low Risk / Low Value,Two year,70
7197-VOJMM,0.007747014858890588,Low Risk,69.2,Low Value,Low Risk / Low Value,Two year,67
9091-WTUUY,0.00607432497865436,Low Risk,69.25,Low Value,Low Risk / Low Value,Two year,64
0885-HMGPY,0.0069800845456300005,Low Risk,69.4,Low Value,Low Risk / Low Value,Two year,62
7138-GIRSH,0.02342784868810282,Low Risk,69.5,Low Value,Low Risk / Low Value,Two year,50
9565-FLVCG,0.013380340671392509,Low Risk,69.55,Low Value,Low Risk / Low Value,Two year,65
0229-LFJAF,0.00478047414757348,Low Risk,69.65,Low Value,Low Risk / Low Value,Two year,72
5707-ZMDJP,0.011373474764205029,Low Risk,69.7,Low Value,Low Risk / Low Value,Two year,53
1172-VIYBP,0.015822657956620384,Low Risk,69.7,Low Value,Low Risk / Low Value,Two year,53
0602-DDUML,0.011433982581143498,Low Risk,69.75,Low Value,Low Risk / Low Value,Two year,57
6463-MVYRY,0.012246244040009653,Low Risk,69.85,Low Value,Low Risk / Low Value,Two year,57
0270-THENM,0.004330040591062785,Low Risk,69.85,Low Value,Low Risk / Low Value,Two year,72
0916-KNFAJ,0.02041245177487632,Low Risk,69.9,Low Value,Low Risk / Low Value,Two year,61
5996-EBTKM,0.015533321614242248,Low Risk,69.9,Low Value,Low Risk / Low Value,Two year,67
6288-CHQJB,0.009796805505419677,Low Risk,69.95,Low Value,Low Risk / Low Value,Two year,54
0556-FJEGU,0.011585275220054378,Low Risk,70.1,Low Value,Low Risk / Low Value,Two year,58
5696-JVVQY,0.017939627520127333,Low Risk,70.1,Low Value,Low Risk / Low Value,Two year,48
7359-SSBJK,0.010733897714961584,Low Risk,70.2,Low Value,Low Risk / Low Value,Two year,64
4188-PCPIG,0.011578868286775328,Low Risk,70.35,High Value,Low Risk / High Value,Two year,57
9174-IHETN,0.0393193711544866,Low Risk,70.35,High Value,Low Risk / High Value,Two year,50
3913-FCUUW,0.006282854091853917,Low Risk,70.45,High Value,Low Risk / High Value,Two year,72
0263-FJTQO,0.018174631562505275,Low Risk,70.5,High Value,Low Risk / High Value,Two year,50
0973-KYVNF,0.007550526937075557,Low Risk,70.65,High Value,Low Risk / High Value,Two year,72
3500-NSDOA,0.008817668053983301,Low Risk,70.8,High Value,Low Risk / High Value,Two year,68
5846-NEQVZ,0.006371347222241756,Low Risk,70.85,High Value,Low Risk / High Value,Two year,71
2077-DDHJK,0.005523442450396306,Low Risk,70.9,High Value,Low Risk / High Value,Two year,68
3200-MNQTF,0.005331932483389445,Low Risk,70.9,High Value,Low Risk / High Value,Two year,67
3533-UVMOM,0.007778294232493265,Low Risk,70.95,High Value,Low Risk / High Value,Two year,68
2296-DKZFP,0.008493763062395918,Low Risk,71.0,High Value,Low Risk / High Value,Two year,65
2999-AANRQ,0.02938308498646388,Low Risk,71.05,High Value,Low Risk / High Value,Two year,21
6253-GNHWH,0.004522338645712215,Low Risk,71.1,High Value,Low Risk / High Value,Two year,71
2710-WYVXG,0.056958127722824096,Low Risk,71.1,High Value,Low Risk / High Value,Two year,3
2824-DXNKN,0.012374561766715147,Low Risk,71.45,High Value,Low Risk / High Value,Two year,72
7162-WPHPM,0.00665567842165278,Low Risk,71.6,High Value,Low Risk / High Value,Two year,58
0674-GCDXG,0.015034019545399653,Low Risk,71.9,High Value,Low Risk / High Value,Two year,63
5130-YPIRV,0.0122530954764941,Low Risk,72.0,High Value,Low Risk / High Value,Two year,62
4737-AQCPU,0.0037322314412247793,Low Risk,72.1,High Value,Low Risk / High Value,Two year,72
2123-VSCOT,0.020606028718999945,Low Risk,72.1,High Value,Low Risk / High Value,Two year,59
4295-YURET,0.0195573309324349,Low Risk,72.6,High Value,Low Risk / High Value,Two year,56
6953-PBDIN,0.011044136707598325,Low Risk,72.95,High Value,Low Risk / High Value,Two year,70
2256-YLYLP,0.015482303799942566,Low Risk,72.95,High Value,Low Risk / High Value,Two year,68
6384-VMJHP,0.00689962811380405,Low Risk,73.0,High Value,Low Risk / High Value,Two year,72
4849-PYRLQ,0.017441335163193728,Low Risk,73.25,High Value,Low Risk / High Value,Two year,56
5676-CFLYY,0.011198596050062664,Low Risk,73.35,High Value,Low Risk / High Value,Two year,71
4075-WKNIU,0.10007350875473583,Low Risk,73.35,High Value,Low Risk / High Value,Two year,0
5327-XOKKY,0.033129530143560945,Low Risk,73.45,High Value,Low Risk / High Value,Two year,72
5781-RFZRP,0.006874724184374774,Low Risk,73.5,High Value,Low Risk / High Value,Two year,71
4922-CVPDX,0.08645505114419491,Low Risk,73.5,High Value,Low Risk / High Value,Two year,26
2192-OZITF,0.019612502591294934,Low Risk,73.55,High Value,Low Risk / High Value,Two year,45
8313-AFGBW,0.04486503899402898,Low Risk,73.6,High Value,Low Risk / High Value,Two year,47
2498-XLDZR,0.017700632581132403,Low Risk,73.6,High Value,Low Risk / High Value,Two year,32
7501-IWUNG,0.021037495843298223,Low Risk,73.8,High Value,Low Risk / High Value,Two year,61
1506-YJTYT,0.014427718210297686,Low Risk,73.85,High Value,Low Risk / High Value,Two year,45
4648-YPBTM,0.027565696163723737,Low Risk,73.9,High Value,Low Risk / High Value,Two year,53
3470-OBUET,0.006524307817211063,Low Risk,74.0,High Value,Low Risk / High Value,Two year,67
3557-HTYWR,0.01657676557453085,Low Risk,74.05,High Value,Low Risk / High Value,Two year,47
7524-VRLPL,0.009828719808071713,Low Risk,74.1,High Value,Low Risk / High Value,Two year,69
2753-JMMCV,0.016405180194521068,Low Risk,74.2,High Value,Low Risk / High Value,Two year,65
6169-PGNCD,0.011365349995219386,Low Risk,74.3,High Value,Low Risk / High Value,Two year,57
1023-BQXZE,0.026512524178334374,Low Risk,74.35,High Value,Low Risk / High Value,Two year,57
5148-ORICT,0.009461033870512383,Low Risk,74.35,High Value,Low Risk / High Value,Two year,64
8468-FZTOE,0.008492634170143232,Low Risk,74.35,High Value,Low Risk / High Value,Two year,72
0336-PIKEI,0.006419663130419761,Low Risk,74.4,High Value,Low Risk / High Value,Two year,72
5232-NXPAY,0.026216773312775842,Low Risk,74.45,High Value,Low Risk / High Value,Two year,47
0487-CRLZF,0.03656781297130543,Low Risk,74.45,High Value,Low Risk / High Value,Two year,49
7860-UXCRM,0.005581156392991733,Low Risk,74.5,High Value,Low Risk / High Value,Two year,63
0536-ESJEP,0.02669198857086883,Low Risk,74.55,High Value,Low Risk / High Value,Two year,54
0562-FGDCR,0.005929610632327107,Low Risk,74.55,High Value,Low Risk / High Value,Two year,72
0771-CHWSK,0.014959380325731771,Low Risk,74.6,High Value,Low Risk / High Value,Two year,66
5458-CQJTA,0.012100965568062897,Low Risk,74.8,High Value,Low Risk / High Value,Two year,65
4654-ULTTN,0.01128785093414017,Low Risk,74.8,High Value,Low Risk / High Value,Two year,70
4079-VTGLK,0.1344734409458387,Low Risk,74.85,High Value,Low Risk / High Value,Two year,30
1676-MQAOA,0.007166266310449474,Low Risk,75.1,High Value,Low Risk / High Value,Two year,72
4304-XUMGI,0.03176064256550243,Low Risk,75.15,High Value,Low Risk / High Value,Two year,50
7779-ORAEL,0.023863520461957024,Low Risk,75.15,High Value,Low Risk / High Value,Two year,45
2351-BKRZW,0.02656849345156407,Low Risk,75.2,High Value,Low Risk / High Value,Two year,43
8630-QSGXK,0.044263477679342626,Low Risk,75.2,High Value,Low Risk / High Value,Two year,51
9068-VPWQQ,0.0112083738014306,Low Risk,75.35,High Value,Low Risk / High Value,Two year,61
9481-WHGWY,0.007243297209820678,Low Risk,75.35,High Value,Low Risk / High Value,Two year,70
4751-ERMAN,0.01691585138093889,Low Risk,75.4,High Value,Low Risk / High Value,Two year,72
8311-UEUAB,0.030747260046722905,Low Risk,75.5,High Value,Low Risk / High Value,Two year,67
0707-HOVVN,0.01854004417401689,Low Risk,75.5,High Value,Low Risk / High Value,Two year,70
4115-BNPJY,0.03889836345823964,Low Risk,75.55,High Value,Low Risk / High Value,Two year,29
3795-GWTRD,0.005668209652335477,Low Risk,75.55,High Value,Low Risk / High Value,Two year,63
5671-RQRLP,0.05523471549806743,Low Risk,75.65,High Value,Low Risk / High Value,Two year,70
3902-MIVLE,0.00870116496530313,Low Risk,75.7,High Value,Low Risk / High Value,Two year,63
2882-WDTBA,0.007338060350553664,Low Risk,75.75,High Value,Low Risk / High Value,Two year,69
5320-BRKGK,0.010818378626199786,Low Risk,75.8,High Value,Low Risk / High Value,Two year,58
1088-AUUZZ,0.013770645421733986,Low Risk,75.85,High Value,Low Risk / High Value,Two year,56
0604-THJFP,0.018148866568266565,Low Risk,75.95,High Value,Low Risk / High Value,Two year,59
6556-DBKZF,0.029029286637898145,Low Risk,76.05,High Value,Low Risk / High Value,Two year,71
6870-ZWMNX,0.009628155851253966,Low Risk,76.1,High Value,Low Risk / High Value,Two year,70
2612-PHGOX,0.018130182184398637,Low Risk,76.1,High Value,Low Risk / High Value,Two year,64
4994-OBRSZ,0.033483509552966514,Low Risk,76.1,High Value,Low Risk / High Value,Two year,14
2649-HWLYB,0.010172524955626733,Low Risk,76.15,High Value,Low Risk / High Value,Two year,65
4526-RMTLL,0.06994167236057106,Low Risk,76.15,High Value,Low Risk / High Value,Two year,8
8295-KMENE,0.014617646339553649,Low Risk,76.45,High Value,Low Risk / High Value,Two year,59
9926-PJHDQ,0.025460814760983653,Low Risk,76.8,High Value,Low Risk / High Value,Two year,72
6283-GITPX,0.0061522761654308825,Low Risk,76.9,High Value,Low Risk / High Value,Two year,71
6586-MYGKD,0.01490959962883772,Low Risk,76.95,High Value,Low Risk / High Value,Two year,70
2661-GKBTK,0.012825003845589735,Low Risk,76.95,High Value,Low Risk / High Value,Two year,60
3082-YVEKW,0.05131423689952902,Low Risk,77.15,High Value,Low Risk / High Value,Two year,23
8205-VSLRB,0.008152404627225955,Low Risk,77.3,High Value,Low Risk / High Value,Two year,70
3429-IFLEM,0.005210835568280494,Low Risk,77.35,High Value,Low Risk / High Value,Two year,71
