customerID,churn_probability,risk_tier,MonthlyCharges,value_tier,segment,Contract,tenure,expected_retained_value,net_expected_value,recommend_intervention
3057-VJJQE,0.0277584063322695,Low Risk,55.25,Low Value,Low Risk / Low Value,Two year,35,5.981242604445771,-21.51875739555423,False
4992-LTJNE,0.0056048566836383,Low Risk,55.3,Low Value,Low Risk / Low Value,Two year,72,1.208799440960272,-26.291200559039726,False
6348-SNFUS,0.0074509568165379,Low Risk,55.45,Low Value,Low Risk / Low Value,Two year,72,1.6113066663604036,-25.888693333639598,False
4859-ZSRDZ,0.0267261385322078,Low Risk,55.5,Low Value,Low Risk / Low Value,Two year,58,5.784872685296378,-21.715127314703622,False
6177-PEVRA,0.010644429683461,Low Risk,55.5,Low Value,Low Risk / Low Value,Two year,48,2.3039868049851333,-25.196013195014867,False
1821-BUCWY,0.0351758054810678,Low Risk,55.65,Low Value,Low Risk / Low Value,Two year,30,7.634380942583551,-19.86561905741645,False
2314-TNDJQ,0.0049446122026379,Low Risk,55.65,Low Value,Low Risk / Low Value,Two year,72,1.0731539093995166,-26.426846090600485,False
1371-DWPAZ,0.0903664366655957,Low Risk,56.05,Low Value,Low Risk / Low Value,Two year,0,19.75365122291589,-7.746348777084108,False
1209-VFFOC,0.008900679956185,Low Risk,56.4,Low Value,Low Risk / Low Value,Two year,68,1.9577935631624528,-25.542206436837546,False
8169-SAEJD,0.015371307378374,Low Risk,56.55,Low Value,Low Risk / Low Value,Two year,69,3.3900649857634937,-24.109935014236505,False
0230-WEQUW,0.0114820768386353,Low Risk,56.6,Low Value,Low Risk / Low Value,Two year,66,2.534553641360356,-24.965446358639642,False
7771-ZONAT,0.0981489896247557,Low Risk,56.75,Low Value,Low Risk / Low Value,Two year,22,21.722825128699057,-5.777174871300943,False
8165-CBKXO,0.0233153872629479,Low Risk,56.75,Low Value,Low Risk / Low Value,Two year,66,5.160278085971944,-22.339721914028054,False
5095-ETBRJ,0.0061971754298759,Low Risk,56.8,Low Value,Low Risk / Low Value,Two year,55,1.3727983012261094,-26.12720169877389,False
3474-BAFSJ,0.0317643638936262,Low Risk,57.5,Low Value,Low Risk / Low Value,Two year,57,7.123158603145676,-20.376841396854324,False
3400-ESFUW,0.0053218518769301,Low Risk,57.55,Low Value,Low Risk / Low Value,Two year,55,1.1944630445175763,-26.305536955482424,False
0214-JHPFW,0.0139168246408639,Low Risk,57.8,Low Value,Low Risk / Low Value,Two year,70,3.13713061054354,-24.36286938945646,False
9795-SHUHB,0.0046379864256343,Low Risk,58.2,Low Value,Low Risk / Low Value,Two year,66,1.0527301588904734,-26.447269841109527,False
0114-IGABW,0.0134685019597415,Low Risk,58.25,Low Value,Low Risk / Low Value,Two year,71,3.059706932704276,-24.440293067295723,False
1837-YQUCE,0.0162654944944423,Low Risk,58.35,Low Value,Low Risk / Low Value,Two year,70,3.701457254627763,-23.798542745372238,False
6504-VBLFL,0.0114761700584805,Low Risk,58.6,Low Value,Low Risk / Low Value,Two year,55,2.6227639051651335,-24.877236094834867,False
6614-YOLAC,0.0077046388202321,Low Risk,58.65,Low Value,Low Risk / Low Value,Two year,71,1.7623205605457892,-25.73767943945421,False
5762-TJXGK,0.0384860466229593,Low Risk,58.75,Low Value,Low Risk / Low Value,Two year,52,8.818115432485548,-18.68188456751445,False
9359-JANWS,0.0046006489696513,Low Risk,58.9,Low Value,Low Risk / Low Value,Two year,65,1.0568150748186,-26.4431849251814,False
9995-HOTOH,0.0204588832207543,Low Risk,59.0,Low Value,Low Risk / Low Value,Two year,63,4.707589029095565,-22.792410970904434,False
0412-UCCNP,0.0134973752254957,Low Risk,59.2,Low Value,Low Risk / Low Value,Two year,55,3.116273992062448,-24.383726007937554,False
1459-QNFQT,0.009361873709757,Low Risk,59.5,Low Value,Low Risk / Low Value,Two year,70,2.172422794349112,-25.32757720565089,False
4854-SSLTN,0.0419722153503993,Low Risk,59.5,Low Value,Low Risk / Low Value,Two year,2,9.739652572060157,-17.76034742793984,False
6681-ZSEXG,0.0151445077341929,Low Risk,59.5,Low Value,Low Risk / Low Value,Two year,56,3.514283019719463,-23.985716980280536,False
4111-BNXIF,0.0266561707326224,Low Risk,59.55,Low Value,Low Risk / Low Value,Two year,67,6.19076237179789,-21.309237628202112,False
4664-NJCMS,0.0479480176648392,Low Risk,59.55,Low Value,Low Risk / Low Value,Two year,33,11.13568736257058,-16.36431263742942,False
7025-WCBNE,0.0204745632452219,Low Risk,59.6,Low Value,Low Risk / Low Value,Two year,47,4.759107480719379,-22.74089251928062,False
7596-ZYWBB,0.0056638244442403,Low Risk,59.6,Low Value,Low Risk / Low Value,Two year,65,1.3164993538192156,-26.183500646180786,False
4500-HKANN,0.0353042566459974,Low Risk,59.7,Low Value,Low Risk / Low Value,Two year,23,8.219890074887575,-19.280109925112427,False
0774-RMNUW,0.0079310072824885,Low Risk,59.7,Low Value,Low Risk / Low Value,Two year,71,1.846576425581798,-25.653423574418202,False
7633-MVPUY,0.0114378188811252,Low Risk,59.75,Low Value,Low Risk / Low Value,Two year,57,2.6652977447741995,-24.8347022552258,False
7306-YDSOI,0.0060544398252344,Low Risk,59.75,Low Value,Low Risk / Low Value,Two year,69,1.4108358402752461,-26.089164159724753,False
6762-QVYJO,0.0153859776769553,Low Risk,59.75,Low Value,Low Risk / Low Value,Two year,58,3.5853174481725087,-23.91468255182749,False
8232-CTLKO,0.0147521631600464,Low Risk,59.75,Low Value,Low Risk / Low Value,Two year,66,3.4376228203698123,-24.06237717963019,False
7921-BEPCI,0.0061719406591262,Low Risk,59.75,Low Value,Low Risk / Low Value,Two year,72,1.4382164720928827,-26.061783527907117,False
1972-XMUWV,0.0119256387169147,Low Risk,59.8,Low Value,Low Risk / Low Value,Two year,65,2.7812974615588466,-24.718702538441153,False
8510-TMWYB,0.0217274937304105,Low Risk,59.8,Low Value,Low Risk / Low Value,Two year,54,5.067286087806337,-22.432713912193663,False
7018-FPXHH,0.010622674735884,Low Risk,59.8,Low Value,Low Risk / Low Value,Two year,56,2.4774202019028664,-25.022579798097134,False
7131-ZQZNK,0.0131336803502863,Low Risk,59.85,Low Value,Low Risk / Low Value,Two year,60,3.065597998962077,-24.434402001037924,False
9372-TXXPS,0.0052101208984655,Low Risk,59.85,Low Value,Low Risk / Low Value,Two year,60,1.2161203695153247,-26.283879630484677,False
5792-JALQC,0.0191147285478152,Low Risk,59.85,Low Value,Low Risk / Low Value,Two year,52,4.461664363988286,-23.038335636011716,False
3638-WEABW,0.0144444834219918,Low Risk,59.9,Low Value,Low Risk / Low Value,Two year,58,3.374375772211504,-24.125624227788496,False
8316-BBQAY,0.0126649135699138,Low Risk,59.95,Low Value,Low Risk / Low Value,Two year,65,2.9611201172136963,-24.538879882786304,False
9880-TDQAC,0.0209150583733176,Low Risk,60.0,Low Value,Low Risk / Low Value,Two year,72,4.8941236593563175,-22.605876340643682,False
8106-GWQOK,0.0458712333446612,Low Risk,60.0,Low Value,Low Risk / Low Value,Two year,38,10.733868602650722,-16.766131397349277,False
4194-FJARJ,0.0090088499891538,Low Risk,60.0,Low Value,Low Risk / Low Value,Two year,54,2.1080708974619897,-25.39192910253801,False
3397-AVTKU,0.0503531194516637,Low Risk,60.0,Low Value,Low Risk / Low Value,Two year,43,11.782629951689305,-15.717370048310695,False
8571-ZCMCX,0.0365582003782342,Low Risk,60.0,Low Value,Low Risk / Low Value,Two year,47,8.554618888506802,-18.945381111493198,False
8626-PTQGE,0.0143566862590053,Low Risk,60.05,Low Value,Low Risk / Low Value,Two year,69,3.3622641384277463,-24.137735861572253,False
9888-ZCUMM,0.0167638840856127,Low Risk,60.05,Low Value,Low Risk / Low Value,Two year,64,3.9260178334300666,-23.573982166569934,False
0440-EKDCF,0.0089633699000801,Low Risk,60.15,Low Value,Low Risk / Low Value,Two year,62,2.10267212801029,-25.39732787198971,False
8039-EQPIM,0.0110782858155541,Low Risk,60.25,Low Value,Low Risk / Low Value,Two year,69,2.6031202095098247,-24.896879790490175,False
8181-YHCMF,0.0120923191362544,Low Risk,60.3,Low Value,Low Risk / Low Value,Two year,68,2.8437506912729478,-24.656249308727052,False
6695-FRVEC,0.0053029551476555,Low Risk,60.4,Low Value,Low Risk / Low Value,Two year,67,1.2491641145817296,-26.25083588541827,False
3399-BMLVW,0.0059899794441329,Low Risk,60.5,Low Value,Low Risk / Low Value,Two year,51,1.413335649843158,-26.08666435015684,False
7139-JZFVG,0.0063819791696281,Low Risk,60.5,Low Value,Low Risk / Low Value,Two year,60,1.5058279850737502,-25.99417201492625,False
5862-BRIXZ,0.0401550337991062,Low Risk,60.75,Low Value,Low Risk / Low Value,Two year,46,9.513731382853237,-17.986268617146763,False
6549-BTYPG,0.0189063006883106,Low Risk,60.8,Low Value,Low Risk / Low Value,Two year,60,4.48306201921221,-23.01693798078779,False
7722-VJRQD,0.0091961860962295,Low Risk,60.95,Low Value,Low Risk / Low Value,Two year,72,2.185979416004234,-25.314020583995767,False
6603-YRDCJ,0.0201374217010186,Low Risk,61.05,Low Value,Low Risk / Low Value,Two year,33,4.7946194199040235,-22.705380580095976,False
5993-JSUWV,0.0082528223843408,Low Risk,61.15,Low Value,Low Risk / Low Value,Two year,66,1.9681743463295158,-25.531825653670484,False
0336-KXKFK,0.0131095294119642,Low Risk,61.2,Low Value,Low Risk / Low Value,Two year,72,3.1289824800476156,-24.371017519952385,False
5181-OABFK,0.0094194596702055,Low Risk,61.3,Low Value,Low Risk / Low Value,Two year,56,2.251910223356029,-25.248089776643972,False
5317-FLPJF,0.0193267801076928,Low Risk,61.35,Low Value,Low Risk / Low Value,Two year,66,4.624222042467118,-22.875777957532883,False
4012-YCFAI,0.0072057838178427,Low Risk,61.35,Low Value,Low Risk / Low Value,Two year,60,1.7240918651761339,-25.775908134823865,False
1699-UOTXU,0.0097859086808344,Low Risk,61.4,Low Value,Low Risk / Low Value,Two year,60,2.343333692712606,-25.156666307287395,False
3911-RSNHI,0.0172854517221845,Low Risk,61.4,Low Value,Low Risk / Low Value,Two year,71,4.1391742693943,-23.3608257306057,False
9220-CXRSC,0.0043163773911273,Low Risk,61.4,Low Value,Low Risk / Low Value,Two year,69,1.0335997300793434,-26.466400269920655,False
9715-SBVSU,0.069862183560854,Low Risk,61.4,Low Value,Low Risk / Low Value,Two year,14,16.729198475482097,-10.770801524517903,False
6023-GSSXW,0.0125770848574298,Low Risk,61.45,Low Value,Low Risk / Low Value,Two year,69,3.014161271507339,-24.48583872849266,False
5338-YHWYT,0.0103435236569989,Low Risk,61.45,Low Value,Low Risk / Low Value,Two year,37,2.4788771620180716,-25.021122837981927,False
4891-NLUBA,0.0242140471700791,Low Risk,61.45,Low Value,Low Risk / Low Value,Two year,61,5.803017474545307,-21.696982525454693,False
2775-SEFEE,0.0875320165097072,Low Risk,61.9,Low Value,Low Risk / Low Value,Two year,0,21.131104105608415,-6.368895894391585,False
1194-BHJYC,0.0207420339943126,Low Risk,62.15,Low Value,Low Risk / Low Value,Two year,61,5.02755790971146,-22.47244209028854,False
8404-VIOMB,0.017048986456249,Low Risk,62.5,Low Value,Low Risk / Low Value,Two year,66,4.155690448710693,-23.344309551289307,False
3563-SVYLG,0.0032615684511873,Low Risk,62.65,Low Value,Low Risk / Low Value,Two year,68,0.7969153275208489,-26.70308467247915,False
0513-RBGPE,0.0219023096960238,Low Risk,62.8,Low Value,Low Risk / Low Value,Two year,37,5.364313690750149,-22.135686309249852,False
2274-XUATA,0.0170139521021594,Low Risk,63.1,Low Value,Low Risk / Low Value,Two year,72,4.186963472820407,-23.31303652717959,False
4568-KNYWR,0.0179715938796235,Low Risk,63.25,Low Value,Low Risk / Low Value,Two year,52,4.433142920256127,-23.066857079743873,False
1525-LNLOJ,0.020825633909491,Low Risk,63.3,Low Value,Low Risk / Low Value,Two year,66,5.141224243236042,-22.358775756763958,False
0757-WCUUZ,0.021697887126875,Low Risk,63.35,Low Value,Low Risk / Low Value,Two year,54,5.360788483001373,-22.13921151699863,False
6505-OZNPG,0.1428615678489015,Low Risk,63.4,Low Value,Low Risk / Low Value,Two year,6,35.32395126631939,7.823951266319391,True
9786-YWNHU,0.0040666870110744,Low Risk,63.55,Low Value,Low Risk / Low Value,Two year,63,1.0079080422597348,-26.492091957740264,False
4967-WPNCF,0.0128007425195812,Low Risk,63.7,Low Value,Low Risk / Low Value,Two year,72,3.180088464139558,-24.31991153586044,False
7771-CFQRQ,0.0152178068672587,Low Risk,63.8,Low Value,Low Risk / Low Value,Two year,47,3.786494704711309,-23.71350529528869,False
0301-FIDRB,0.0119781080996697,Low Risk,63.8,Low Value,Low Risk / Low Value,Two year,72,2.980392857359815,-24.519607142640186,False
6203-HBZPA,0.0187014024211012,Low Risk,63.9,Low Value,Low Risk / Low Value,Two year,52,4.660576497362631,-22.83942350263737,False
8619-IJNDK,0.0028409242232941,Low Risk,64.05,Low Value,Low Risk / Low Value,Two year,71,0.7096486663577497,-26.79035133364225,False
3308-JSGML,0.0277796001998084,Low Risk,64.05,Low Value,Low Risk / Low Value,Two year,59,6.939205231911139,-20.56079476808886,False
9281-CEDRU,0.0077427273817681,Low Risk,64.1,Low Value,Low Risk / Low Value,Two year,68,1.9356044181682073,-25.564395581831793,False
2954-PIBKO,0.0063369544079721,Low Risk,64.15,Low Value,Low Risk / Low Value,Two year,69,1.5854109385584998,-25.9145890614415,False
3174-AKMAS,0.023599334040001,Low Risk,64.2,Low Value,Low Risk / Low Value,Two year,46,5.90880125693545,-21.59119874306455,False
6371-NZYEG,0.0486199769592209,Low Risk,64.25,Low Value,Low Risk / Low Value,Two year,16,12.18295072655678,-15.31704927344322,False
0361-HJRDX,0.0109016617324873,Low Risk,64.35,Low Value,Low Risk / Low Value,Two year,68,2.7359355366936753,-24.764064463306326,False
1904-WAJAA,0.0469353102629795,Low Risk,64.35,Low Value,Low Risk / Low Value,Two year,24,11.779120140148649,-15.720879859851351,False
7860-KSUGX,0.0051935822866695,Low Risk,64.45,Low Value,Low Risk / Low Value,Two year,72,1.3054328756658122,-26.19456712433419,False
4139-DETXS,0.0080617371592627,Low Risk,64.45,Low Value,Low Risk / Low Value,Two year,72,2.026357943666476,-25.473642056333524,False
5456-ITGIC,0.0150905351267405,Low Risk,64.45,Low Value,Low Risk / Low Value,Two year,72,3.793081456781859,-23.70691854321814,False
2535-PBCGC,0.0104154206946893,Low Risk,64.55,Low Value,Low Risk / Low Value,Two year,70,2.622030082784558,-24.87796991721544,False
2451-YMUXS,0.0096023710888531,Low Risk,64.55,Low Value,Low Risk / Low Value,Two year,67,2.417348909763324,-25.082651090236677,False
6166-YIPFO,0.0184848809641687,Low Risk,64.7,Low Value,Low Risk / Low Value,Two year,72,4.664290013688688,-22.83570998631131,False
9018-PCIOK,0.0242249240912987,Low Risk,64.75,Low Value,Low Risk / Low Value,Two year,55,6.1173989561552045,-21.382601043844794,False
9499-XPZXM,0.0049686100844609,Low Risk,64.75,Low Value,Low Risk / Low Value,Two year,72,1.2546982615784887,-26.24530173842151,False
8204-YJCLA,0.0144571766409472,Low Risk,64.8,Low Value,Low Risk / Low Value,Two year,72,3.653617680700177,-23.846382319299824,False
5275-PMFUT,0.0106908510855281,Low Risk,64.8,Low Value,Low Risk / Low Value,Two year,72,2.7017918863346613,-24.79820811366534,False
5614-DNZCE,0.0078757217377038,Low Risk,64.9,Low Value,Low Risk / Low Value,Two year,58,1.993423929030209,-25.506576070969793,False
8590-YFFQO,0.0034016940088271,Low Risk,64.95,Low Value,Low Risk / Low Value,Two year,70,0.8616661009059485,-26.63833389909405,False
4334-HOWRP,0.0145526011582418,Low Risk,64.95,Low Value,Low Risk / Low Value,Two year,72,3.6862466363884394,-23.81375336361156,False
4381-MHQDC,0.0175928986862546,Low Risk,65.0,Low Value,Low Risk / Low Value,Two year,47,4.459799816965542,-23.040200183034457,False
9242-TKFSV,0.0107485426395575,Low Risk,65.1,Low Value,Low Risk / Low Value,Two year,72,2.7289474907572537,-24.771052509242747,False
1221-GHZEP,0.0100165344828591,Low Risk,65.1,Low Value,Low Risk / Low Value,Two year,62,2.543097939853097,-24.956902060146902,False
2176-OSJUV,0.0049261437092352,Low Risk,65.15,Low Value,Low Risk / Low Value,Two year,71,1.251659224361026,-26.248340775638972,False
7781-HVGMK,0.011075424163999,Low Risk,65.2,Low Value,Low Risk / Low Value,Two year,72,2.816258856421666,-24.683741143578334,False
9443-JUBUO,0.009878383431134,Low Risk,65.25,Low Value,Low Risk / Low Value,Two year,72,2.5138016236378244,-24.986198376362175,False
3512-IZIKN,0.0056497868449321,Low Risk,65.3,Low Value,Low Risk / Low Value,Two year,70,1.438831215798858,-26.061168784201143,False
7054-DMVAS,0.0177621051465456,Low Risk,65.3,Low Value,Low Risk / Low Value,Two year,54,4.523475317670767,-22.976524682329234,False
6115-ZTBFQ,0.0103475783626811,Low Risk,65.5,Low Value,Low Risk / Low Value,Two year,72,2.643288892746887,-24.856711107253112,False
8792-AOROI,0.05681708050301,Low Risk,65.5,Low Value,Low Risk / Low Value,Two year,8,14.513923214493905,-12.986076785506095,False
4079-WWQQQ,0.013750235615622,Low Risk,65.55,Low Value,Low Risk / Low Value,Two year,72,3.5151789839556864,-23.984821016044314,False
6625-IUTTT,0.0088249143553938,Low Risk,65.55,Low Value,Low Risk / Low Value,Two year,67,2.256045230384648,-25.243954769615353,False
8908-NMQTX,0.0127911176141,Low Risk,65.6,Low Value,Low Risk / Low Value,Two year,72,3.272479530391343,-24.227520469608656,False
7349-ALMUX,0.0126486275079972,Low Risk,65.6,Low Value,Low Risk / Low Value,Two year,37,3.236024861646004,-24.263975138353995,False
4102-HLENU,0.0074072235936587,Low Risk,65.65,Low Value,Low Risk / Low Value,Two year,67,1.8965084928024054,-25.603491507197596,False
2160-GPFXD,0.0103102309797704,Low Risk,65.65,Low Value,Low Risk / Low Value,Two year,54,2.6397799889055147,-24.860220011094484,False
5360-XGYAZ,0.0112957551069638,Low Risk,65.65,Low Value,Low Risk / Low Value,Two year,72,2.892108658811477,-24.607891341188523,False
6374-AFWOX,0.0088840691809363,Low Risk,65.65,Low Value,Low Risk / Low Value,Two year,46,2.274632652741026,-25.225367347258974,False
0769-MURVM,0.008010860148781,Low Risk,65.7,Low Value,Low Risk / Low Value,Two year,72,2.052622695922156,-25.447377304077843,False
0531-XBKMM,0.0051289776981117,Low Risk,65.7,Low Value,Low Risk / Low Value,Two year,66,1.314197955587161,-26.18580204441284,False
7113-HIPFI,0.0033009361623503,Low Risk,65.85,Low Value,Low Risk / Low Value,Two year,66,0.8477299205339921,-26.652270079466007,False
9769-TSBZE,0.0065689812381103,Low Risk,66.0,Low Value,Low Risk / Low Value,Two year,70,1.6908557706895915,-25.80914422931041,False
0420-TXVSG,0.0106723030815321,Low Risk,66.1,Low Value,Low Risk / Low Value,Two year,66,2.75121301138816,-24.74878698861184,False
2676-SSLTO,0.0328145859753592,Low Risk,66.15,Low Value,Low Risk / Low Value,Two year,49,8.465670962853045,-19.034329037146954,False
4254-QPEDE,0.0183313535838372,Low Risk,66.25,Low Value,Low Risk / Low Value,Two year,52,4.736363482223937,-22.763636517776064,False
8338-QIUNR,0.0059258274635936,Low Risk,66.5,Low Value,Low Risk / Low Value,Two year,72,1.5368633526830002,-25.963136647317,False
4615-PIVVU,0.021704846920103,Low Risk,66.5,Low Value,Low Risk / Low Value,Two year,42,5.629152048728713,-21.870847951271287,False
7399-QHBJS,0.0037443831772034,Low Risk,66.75,Low Value,Low Risk / Low Value,Two year,72,0.9747565506054752,-26.525243449394523,False
1266-NZYUI,0.0045996234969839,Low Risk,66.85,Low Value,Low Risk / Low Value,Two year,72,1.1991908400161573,-26.300809159983842,False
5176-OLSKT,0.0082186247747522,Low Risk,66.9,Low Value,Low Risk / Low Value,Two year,66,2.144321389980597,-25.355678610019403,False
8990-YOZLV,0.0071184086954676,Low Risk,66.9,Low Value,Low Risk / Low Value,Two year,69,1.8572640127344515,-25.64273598726555,False
5115-GZDEL,0.0072402499625217,Low Risk,67.2,Low Value,Low Risk / Low Value,Two year,72,1.897524710177687,-25.602475289822312,False
3796-ENZGF,0.0123930201696023,Low Risk,67.25,Low Value,Low Risk / Low Value,Two year,63,3.250379364982443,-24.249620635017557,False
9755-JHNMN,0.0084957778993506,Low Risk,67.4,Low Value,Low Risk / Low Value,Two year,49,2.233200178623299,-25.2667998213767,False
9871-ELEYA,0.0183898696091226,Low Risk,67.65,Low Value,Low Risk / Low Value,Two year,34,4.851891248322861,-22.64810875167714,False
5803-NQJZO,0.0066936339215849,Low Risk,67.8,Low Value,Low Risk / Low Value,Two year,72,1.7699306815454792,-25.73006931845452,False
9993-LHIEB,0.005585874007606,Low Risk,67.85,Low Value,Low Risk / Low Value,Two year,67,1.4781060505226618,-26.021893949477338,False
5208-FVQKB,0.0048834917177457,Low Risk,67.95,Low Value,Low Risk / Low Value,Two year,70,1.2941497226611993,-26.2058502773388,False
6897-RWMUB,0.0064098266424091,Low Risk,68.05,Low Value,Low Risk / Low Value,Two year,61,1.701135941762163,-25.798864058237836,False
6087-YPWHO,0.0044966003168622,Low Risk,68.15,Low Value,Low Risk / Low Value,Two year,72,1.1951289152172198,-26.304871084782782,False
5840-NVDCG,0.0341688682553628,Low Risk,68.25,Low Value,Low Risk / Low Value,Two year,16,9.094898507871193,-18.405101492128807,False
2845-KDHVX,0.012821273430508,Low Risk,68.3,Low Value,Low Risk / Low Value,Two year,64,3.4152026036844156,-24.084797396315583,False
7169-YWAMK,0.0040996852944495,Low Risk,68.4,Low Value,Low Risk / Low Value,Two year,72,1.0936320491473488,-26.40636795085265,False
8039-ACLPL,0.0054083200336902,Low Risk,68.75,Low Value,Low Risk / Low Value,Two year,72,1.450105809033185,-26.049894190966814,False
3948-KXDUF,0.0059693699566242,Low Risk,68.75,Low Value,Low Risk / Low Value,Two year,66,1.6005373196198636,-25.899462680380136,False
4915-BFSXL,0.008798243358628,Low Risk,68.95,Low Value,Low Risk / Low Value,Two year,70,2.3658916303518622,-25.13410836964814,False
1303-SRDOK,0.0460211670416862,Low Risk,69.05,Low Value,Low Risk / Low Value,Two year,55,12.393270178490884,-15.106729821509116,False
3280-MRDOF,0.075461770699713,Low Risk,69.1,Low Value,Low Risk / Low Value,Two year,30,20.336192585865653,-7.163807414134347,False
8221-HVAYI,0.0215382435595667,Low Risk,69.15,Low Value,Low Risk / Low Value,Two year,35,5.808541214361746,-21.691458785638254,False
9489-DEDVP,0.0111873857556386,Low Risk,69.2,Low Value,Low Risk / Low Value,Two year,70,3.0192516677317456,-24.480748332268256,False
7197-VOJMM,0.0077470148588905,Low Risk,69.2,Low Value,Low Risk / Low Value,Two year,67,2.090764370117369,-25.40923562988263,False
9091-WTUUY,0.0060743249786543,Low Risk,69.25,Low Value,Low Risk / Low Value,Two year,64,1.64052331861006,-25.85947668138994,False
0885-HMGPY,0.00698008454563,Low Risk,69.4,Low Value,Low Risk / Low Value,Two year,62,1.8892296831202162,-25.610770316879783,False
7138-GIRSH,0.0234278486881028,Low Risk,69.5,Low Value,Low Risk / Low Value,Two year,50,6.350118386910264,-21.149881613089736,False
9565-FLVCG,0.0133803406713925,Low Risk,69.55,Low Value,Low Risk / Low Value,Two year,65,3.6293505054118587,-23.870649494588143,False
0229-LFJAF,0.0047804741475734,Low Risk,69.65,Low Value,Low Risk / Low Value,Two year,72,1.2985440950761007,-26.2014559049239,False
5707-ZMDJP,0.011373474764205,Low Risk,69.7,Low Value,Low Risk / Low Value,Two year,53,3.0916516451538456,-24.408348354846154,False
1172-VIYBP,0.0158226579566203,Low Risk,69.7,Low Value,Low Risk / Low Value,Two year,53,4.301073112348096,-23.198926887651904,False
0602-DDUML,0.0114339825811434,Low Risk,69.75,Low Value,Low Risk / Low Value,Two year,57,3.1103291116355334,-24.389670888364467,False
6463-MVYRY,0.0122462440400096,Low Risk,69.85,Low Value,Low Risk / Low Value,Two year,57,3.336060570159215,-24.163939429840784,False
0270-THENM,0.0043300405910627,Low Risk,69.85,Low Value,Low Risk / Low Value,Two year,72,1.1795680076143453,-26.320431992385654,False
0916-KNFAJ,0.0204124517748763,Low Risk,69.9,Low Value,Low Risk / Low Value,Two year,61,5.564638478349029,-21.93536152165097,False
5996-EBTKM,0.0155333216142422,Low Risk,69.9,Low Value,Low Risk / Low Value,Two year,67,4.234538805258567,-23.265461194741434,False
6288-CHQJB,0.0097968055054196,Low Risk,69.95,Low Value,Low Risk / Low Value,Two year,54,2.672617525905994,-24.827382474094005,False
0556-FJEGU,0.0115852752200543,Low Risk,70.1,Low Value,Low Risk / Low Value,Two year,58,3.167298392410645,-24.332701607589357,False
5696-JVVQY,0.0179396275201273,Low Risk,70.1,Low Value,Low Risk / Low Value,Two year,48,4.904514767727602,-22.5954852322724,False
7359-SSBJK,0.0107338977149615,Low Risk,70.2,Low Value,Low Risk / Low Value,Two year,64,2.93872651640216,-24.56127348359784,False
4188-PCPIG,0.0115788682867753,Low Risk,70.35,High Value,Low Risk / High Value,Two year,57,3.176836197501105,-24.323163802498897,False
9174-IHETN,0.0393193711544866,Low Risk,70.35,High Value,Low Risk / High Value,Two year,50,10.787859266800716,-16.712140733199284,False
3913-FCUUW,0.0062828540918539,Low Risk,70.45,High Value,Low Risk / High Value,Two year,72,1.7262455760073185,-25.77375442399268,False
0263-FJTQO,0.0181746315625052,Low Risk,70.5,High Value,Low Risk / High Value,Two year,50,4.997114948110804,-22.502885051889194,False
0973-KYVNF,0.0075505269370755,Low Risk,70.65,High Value,Low Risk / High Value,Two year,72,2.080434439607098,-25.4195655603929,False
3500-NSDOA,0.0088176680539833,Low Risk,70.8,High Value,Low Risk / High Value,Two year,68,2.4347345030658682,-25.06526549693413,False
5846-NEQVZ,0.0063713472222417,Low Risk,70.85,High Value,Low Risk / High Value,Two year,71,1.7604988077137156,-25.739501192286284,False
2077-DDHJK,0.0055234424503963,Low Risk,70.9,High Value,Low Risk / High Value,Two year,68,1.5272870719590812,-25.97271292804092,False
3200-MNQTF,0.0053319324833894,Low Risk,70.9,High Value,Low Risk / High Value,Two year,67,1.4743326509820032,-26.025667349017997,False
3533-UVMOM,0.0077782942324932,Low Risk,70.95,High Value,Low Risk / High Value,Two year,68,2.152292905602031,-25.34770709439797,False
2296-DKZFP,0.0084937630623959,Low Risk,71.0,High Value,Low Risk / High Value,Two year,65,2.351922991977425,-25.148077008022575,False
2999-AANRQ,0.0293830849864638,Low Risk,71.05,High Value,Low Risk / High Value,Two year,21,8.141905934324187,-19.358094065675814,False
6253-GNHWH,0.0045223386457122,Low Risk,71.1,High Value,Low Risk / High Value,Two year,71,1.2539992830695357,-26.246000716930464,False
2710-WYVXG,0.056958127722824,Low Risk,71.1,High Value,Low Risk / High Value,Two year,3,15.793919236261866,-11.706080763738134,False
2824-DXNKN,0.0123745617667151,Low Risk,71.45,High Value,Low Risk / High Value,Two year,72,3.4482335091039964,-24.051766490896004,False
7162-WPHPM,0.0066556784216527,Low Risk,71.6,High Value,Low Risk / High Value,Two year,58,1.8585316424623,-25.6414683575377,False
0674-GCDXG,0.0150340195453996,Low Risk,71.9,High Value,Low Risk / High Value,Two year,63,4.215689420725502,-23.284310579274496,False
5130-YPIRV,0.0122530954764941,Low Risk,72.0,High Value,Low Risk / High Value,Two year,62,3.4406692097995437,-24.059330790200455,False
4737-AQCPU,0.0037322314412247,Low Risk,72.1,High Value,Low Risk / High Value,Two year,72,1.0494661589579732,-26.450533841042027,False
2123-VSCOT,0.0206060287189999,Low Risk,72.1,High Value,Low Risk / High Value,Two year,59,5.794209215495581,-21.70579078450442,False
4295-YURET,0.0195573309324349,Low Risk,72.6,High Value,Low Risk / High Value,Two year,56,5.537462680209618,-21.962537319790382,False
